Movie_Title,Year,Rating,Runtime(Mins),main_genre
Alpha,2018,6.6,96,Action
Jason Bourne,2016,6.6,123,Action
Kong: Skull Island,2017,6.6,118,Action
Bølgen,2015,6.6,105,Action
The Lego Movie 2: The Second Part,2019,6.6,107,Animation
Raees,2017,6.6,143,Action
Red Sparrow,2018,6.6,140,Action
The Heat,2013,6.6,117,Action
Run All Night,2015,6.6,114,Action
The Hunger Games: Mockingjay - Part 1,2014,6.6,123,Action
The Amazing Spider-Man 2,2014,6.6,142,Action
Hunter Killer,2018,6.6,121,Action
Divergent,2014,6.6,139,Action
The Informer,2019,6.6,113,Action
RED 2,2013,6.6,116,Action
The Expendables 2,2012,6.6,103,Action
Ender's Game,2013,6.6,114,Action
Man on a Ledge,2012,6.6,102,Action
Elysium,2013,6.6,109,Action
Attack the Block,2011,6.6,88,Action
The Other Guys,2010,6.6,107,Action
Pirates of the Caribbean: On Stranger Tides,2011,6.6,137,Action
Venom,2018,6.6,112,Action
Edge of Darkness,2010,6.6,117,Action
The Bourne Legacy,2012,6.6,135,Action
L'immortel,2010,6.6,117,Action
The Harder They Fall,2021,6.6,139,Action
Eagle Eye,2008,6.6,118,Action
Machete,2010,6.6,105,Action
Robin Hood,2010,6.6,140,Action
Jungle Cruise,2021,6.6,127,Action
Epic,2013,6.6,102,Animation
Quantum of Solace,2008,6.6,106,Action
The Incredible Hulk,2008,6.6,112,Action
Seraphim Falls,2006,6.6,115,Action
Smokin' Aces,2006,6.6,109,Action
Prince of Persia: The Sands of Time,2010,6.6,116,Action
Shoot 'Em Up,2007,6.6,86,Action
16 Blocks,2006,6.6,102,Action
Vantage Point,2008,6.6,90,Action
Flushed Away,2006,6.6,85,Animation
John Carter,2012,6.6,132,Action
30 Days of Night,2007,6.6,113,Action
X-Men: The Last Stand,2006,6.6,104,Action
The Rundown,2003,6.6,104,Action
Tears of the Sun,2003,6.6,121,Action
The Chronicles of Riddick,2004,6.6,119,Action
The Recruit,2003,6.6,115,Action
Wasabi,2001,6.6,94,Action
Kiss of the Dragon,2001,6.6,98,Action
Rush Hour 2,2001,6.6,90,Action
Joy Ride,2001,6.6,97,Action
The Way of the Gun,2000,6.6,119,Action
Shanghai Noon,2000,6.6,110,Action
Bad Boys II,2003,6.6,147,Action
Austin Powers: The Spy Who Shagged Me,1999,6.6,95,Action
U-571,2000,6.6,116,Action
Lethal Weapon 4,1998,6.6,127,Action
Star Wars: Episode II - Attack of the Clones,2002,6.6,142,Action
Titan A.E.,2000,6.6,94,Animation
Resident Evil,2002,6.6,100,Action
The 13th Warrior,1999,6.6,102,Action
Courage Under Fire,1996,6.6,116,Action
Outbreak,1995,6.6,127,Action
Star Trek: Generations,1994,6.6,118,Action
Hot Shots! Part Deux,1993,6.6,86,Action
New Jack City,1991,6.6,97,Action
Road House,1989,6.6,114,Action
Licence to Kill,1989,6.6,133,Action
Ghostbusters II,1989,6.6,108,Action
Black Rain,1989,6.6,125,Action
The Running Man,1987,6.6,101,Action
Crocodile Dundee,1986,6.6,97,Action
Star Trek III: The Search for Spock,1984,6.6,105,Action
Sudden Impact,1983,6.6,117,Action
Outland,1981,6.6,109,Action
Rollerball,1975,6.6,125,Action
The Tomorrow War,2021,6.5,138,Action
The Hunt,2020,6.5,90,Action
War,2019,6.5,154,Action
Mandy,2018,6.5,121,Action
Fast & Furious Presents: Hobbs & Shaw,2019,6.5,137,Action
Pokémon: Detective Pikachu,2019,6.5,104,Action
Sonic the Hedgehog,2020,6.5,99,Action
Nerve,2016,6.5,96,Action
Tag,2018,6.5,100,Action
The Interview,2014,6.5,112,Action
Star Wars: Episode IX - The Rise of Skywalker,2019,6.5,141,Action
Homefront,2013,6.5,100,Action
Olympus Has Fallen,2013,6.5,119,Action
Self/less,2015,6.5,117,Action
The Hunger Games: Mockingjay - Part 2,2015,6.5,137,Action
Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.5,129,Action
Fetih 1453,2012,6.5,162,Action
Safe,2012,6.5,94,Action
Kick-Ass 2,2013,6.5,103,Action
The Gray Man,2022,6.5,122,Action
Premium Rush,2012,6.5,91,Action
Bad Boys for Life,2020,6.5,124,Action
Yi dai zong shi,2013,6.5,130,Action
12 Strong,2018,6.5,130,Action
Seungriho,2021,6.5,136,Action
Banlieue 13: Ultimatum,2009,6.5,101,Action
Sonic the Hedgehog 2,2022,6.5,122,Action
Never Back Down,2008,6.5,113,Action
Fast & Furious,2009,6.5,107,Action
The International,2009,6.5,118,Action
The Forbidden Kingdom,2008,6.5,104,Action
Underworld: Rise of the Lycans,2009,6.5,92,Action
The Chronicles of Narnia: Prince Caspian,2008,6.5,150,Action
The Mechanic,2011,6.5,93,Action
National Treasure: Book of Secrets,2007,6.5,124,Action
X-Men Origins: Wolverine,2009,6.5,107,Action
Sin City: A Dame to Kill For,2014,6.5,102,Action
Flyboys,2006,6.5,140,Action
Dhoom:2,2006,6.5,152,Action
Terminator Salvation,2009,6.5,115,Action
Get Smart,2008,6.5,110,Action
The Spiderwick Chronicles,2008,6.5,96,Action
War of the Worlds,2005,6.5,116,Action
A Walk Among the Tombstones,2014,6.5,114,Action
Spartan,2004,6.5,106,Action
Mr. & Mrs. Smith,2005,6.5,120,Action
Ladder 49,2004,6.5,115,Action
Hostage,2005,6.5,113,Action
Cellular,2004,6.5,94,Action
Heist,2001,6.5,109,Action
Swordfish,2001,6.5,99,Action
The Four Feathers,2002,6.5,132,Action
Gone in Sixty Seconds,2000,6.5,118,Action
Space Cowboys,2000,6.5,130,Action
Taxi 2,2000,6.5,88,Action
Star Wars: Episode I - The Phantom Menace,1999,6.5,136,Action
U.S. Marshals,1998,6.5,131,Action
The Man in the Iron Mask,1998,6.5,132,Action
Tomorrow Never Dies,1997,6.5,119,Action
The Lost World: Jurassic Park,1997,6.5,129,Action
Air Force One,1997,6.5,124,Action
Executive Decision,1996,6.5,133,Action
The Quick and the Dead,1995,6.5,108,Action
Cliffhanger,1993,6.5,113,Action
Under Siege,1992,6.5,103,Action
The Rocketeer,1991,6.5,108,Action
Young Guns II,1990,6.5,104,Action
Beverly Hills Cop II,1987,6.5,100,Action
Rambo: First Blood Part II,1985,6.5,96,Action
Octopussy,1983,6.5,131,Action
Flash Gordon,1980,6.5,111,Action
Diamonds Are Forever,1971,6.5,120,Action
Batman: The Movie,1966,6.5,105,Action
Way Down,2021,6.4,118,Action
Greenland,2020,6.4,119,Action
Peppermint,2018,6.4,101,Action
Revenge,2017,6.4,108,Action
Angel Has Fallen,2019,6.4,121,Action
The Angry Birds Movie 2,2019,6.4,97,Animation
Escape Room,2019,6.4,99,Action
Batman: The Killing Joke,2016,6.4,76,Animation
Shaft,2019,6.4,111,Action
Now You See Me 2,2016,6.4,129,Action
Batman v Superman: Dawn of Justice,2016,6.4,152,Action
The Purge: Anarchy,2014,6.4,103,Action
Lucy,2014,6.4,89,Action
Son of a Gun,2014,6.4,108,Action
Need for Speed,2014,6.4,132,Action
Live by Night,2016,6.4,129,Action
The Rover,2014,6.4,103,Action
Redirected,2014,6.4,99,Action
Valerian and the City of a Thousand Planets,2017,6.4,136,Action
Dead Man Down,2013,6.4,118,Action
Pain & Gain,2013,6.4,129,Action
Tomorrowland,2015,6.4,130,Action
Let's Be Cops,2014,6.4,104,Action
How I Live Now,2013,6.4,101,Action
Kill List,2011,6.4,95,Action
Colombiana,2011,6.4,108,Action
Here Comes the Boom,2012,6.4,105,Action
Savages,2012,6.4,131,Action
Act of Valor,2012,6.4,110,Action
Contraband,2012,6.4,109,Action
Triple Frontier,2019,6.4,125,Action
Killer Elite,2011,6.4,116,Action
Faster,2010,6.4,98,Action
Predators,2010,6.4,107,Action
Riddick,2013,6.4,119,Action
The Expendables,2010,6.4,103,Action
Army of Thieves,2021,6.4,127,Action
The Lone Ranger,2013,6.4,150,Action
Black Death,2010,6.4,102,Action
From Paris with Love,2010,6.4,92,Action
Baiohazâdo: Dijenerêshon,2008,6.4,97,Animation
The Taking of Pelham 123,2009,6.4,106,Action
Thor: Love and Thunder,2022,6.4,118,Action
Salt,2010,6.4,100,Action
Monsters vs. Aliens,2009,6.4,94,Animation
Snitch,2013,6.4,112,Action
Godzilla,2014,6.4,123,Action
Death Race,2008,6.4,105,Action
Hancock,2008,6.4,92,Action
Daybreakers,2009,6.4,98,Action
Dnevnoy dozor,2006,6.4,132,Action
Nochnoy dozor,2004,6.4,114,Action
Chaos,2005,6.4,106,Action
The Punisher,2004,6.4,124,Action
The Day After Tomorrow,2004,6.4,124,Action
Blood Work,2002,6.4,110,Action
Ned Kelly,2003,6.4,110,Action
Basic,2003,6.4,98,Action
Star Trek: Nemesis,2002,6.4,116,Action
Rat Race,2001,6.4,112,Action
The Mummy Returns,2001,6.4,130,Action
The Perfect Storm,2000,6.4,130,Action
Final Fantasy: The Spirits Within,2001,6.4,106,Animation
The Sum of All Fears,2002,6.4,124,Action
Behind Enemy Lines,2001,6.4,106,Action
The World Is Not Enough,1999,6.4,128,Action
The Siege,1998,6.4,116,Action
Star Trek: Insurrection,1998,6.4,103,Action
The Jackal,1997,6.4,124,Action
Twister,1996,6.4,113,Action
Last Man Standing,1996,6.4,101,Action
DragonHeart,1996,6.4,103,Action
The Prophecy,1995,6.4,98,Action
Just Cause,1995,6.4,102,Action
Last Action Hero,1993,6.4,130,Action
Alien³,1992,6.4,114,Action
Darkman,1990,6.4,96,Action
Tango & Cash,1989,6.4,104,Action
Lock Up,1989,6.4,109,Action
Kickboxer,1989,6.4,97,Action
The Omega Man,1971,6.4,98,Action
Eternals,2021,6.3,156,Action
My Spy,2020,6.3,99,Action
Red Notice,2021,6.3,118,Action
Guns Akimbo,2019,6.3,98,Action
The King's Man,2021,6.3,131,Action
7500,2019,6.3,93,Action
ARQ,2016,6.3,88,Action
Bright,2017,6.3,117,Action
Ocean's Eight,2018,6.3,110,Action
Godzilla vs. Kong,2021,6.3,113,Action
Free Fire,2016,6.3,91,Action
Polar,2019,6.3,118,Action
The Shallows,2016,6.3,86,Action
Maze Runner: The Scorch Trials,2015,6.3,131,Action
Risen,2016,6.3,107,Action
Criminal,2016,6.3,113,Action
Bastille Day,2016,6.3,92,Action
White House Down,2013,6.3,131,Action
Spectral,2016,6.3,107,Action
Mr. Right,2015,6.3,95,Action
Angry Birds,2016,6.3,97,Animation
Unlocked,2017,6.3,98,Action
Scouts Guide to the Zombie Apocalypse,2015,6.3,93,Action
Triple 9,2016,6.3,115,Action
Johnny English Reborn,2011,6.3,101,Action
This Means War,2012,6.3,103,Action
The Commuter,2018,6.3,104,Action
The Last Stand,2013,6.3,107,Action
Underworld: Awakening,2012,6.3,88,Action
Central Intelligence,2016,6.3,107,Action
Uncharted,2022,6.3,116,Action
The American,2010,6.3,105,Action
Tomb Raider,2018,6.3,119,Action
Jack the Giant Slayer,2013,6.3,114,Action
Terminator Genisys,2015,6.3,126,Action
Ghost in the Shell,2017,6.3,107,Action
The Necessary Death of Charlie Countryman,2013,6.3,103,Action
Ninja Assassin,2009,6.3,99,Action
Death Wish,2018,6.3,107,Action
#Saraitda,2020,6.3,98,Action
Repo Men,2010,6.3,111,Action
Centurion,2010,6.3,97,Action
Knight and Day,2010,6.3,109,Action
Surrogates,2009,6.3,89,Action
The Collector,2009,6.3,90,Action
The Losers,2010,6.3,97,Action
Beowulf,2007,6.3,115,Animation
Spider-Man 3,2007,6.3,139,Action
Sky High,2005,6.3,100,Action
Assault on Precinct 13,2005,6.3,109,Action
Transporter 2,2005,6.3,87,Action
Astro Boy,2009,6.3,94,Animation
Revolver,2005,6.3,111,Action
King Arthur,2004,6.3,126,Action
Paycheck,2003,6.3,119,Action
Once Upon a Time in Mexico,2003,6.3,102,Action
Proof of Life,2000,6.3,135,Action
The 51st State,2001,6.3,93,Action
Miss Congeniality,2000,6.3,109,Action
Terminator 3: Rise of the Machines,2003,6.3,109,Action
Osmosis Jones,2001,6.3,95,Animation
Blue Streak,1999,6.3,93,Action
Entrapment,1999,6.3,113,Action
Nick of Time,1995,6.3,90,Action
Assassins,1995,6.3,133,Action
The Three Musketeers,1993,6.3,105,Action
The Bodyguard,1992,6.3,129,Action
Predator 2,1990,6.3,108,Action
A View to a Kill,1985,6.3,131,Action
The Black Cauldron,1985,6.3,80,Animation
Red Dawn,1984,6.3,114,Action
Dune,1984,6.3,137,Action
Every Which Way but Loose,1978,6.3,114,Action
Escape from the Planet of the Apes,1971,6.3,98,Action
Spenser Confidential,2020,6.2,111,Action
In the Shadow of the Moon,2019,6.2,115,Action
Kate,2021,6.2,106,Action
Stuber,2019,6.2,93,Action
The Silencing,2020,6.2,93,Action
Destroyer,2018,6.2,121,Action
Johnny English Strikes Again,2018,6.2,89,Action
Terminator: Dark Fate,2019,6.2,128,Action
Copshop,2021,6.2,107,Action
Cold Pursuit,2019,6.2,119,Action
Time Trap,2017,6.2,87,Action
Maze Runner: The Death Cure,2018,6.2,143,Action
The Wall,2017,6.2,88,Action
Keanu,2016,6.2,100,Action
Grimsby,2016,6.2,83,Action
Inferno,2016,6.2,121,Action
Insurgent,2015,6.2,119,Action
The November Man,2014,6.2,108,Action
Deliver Us from Evil,2014,6.2,118,Action
Transcendence,2014,6.2,119,Action
3 Days to Kill,2014,6.2,117,Action
Captain Underpants: The First Epic Movie,2017,6.2,89,Animation
The Outsider,2018,6.2,120,Action
American Assassin,2017,6.2,111,Action
Parker,2013,6.2,118,Action
Hummingbird,2013,6.2,100,Action
Dabangg,2010,6.2,126,Action
A Lonely Place to Die,2011,6.2,99,Action
Transformers: Dark of the Moon,2011,6.2,154,Action
Taken 2,2012,6.2,92,Action
Total Recall,2012,6.2,118,Action
47 Ronin,2013,6.2,128,Action
The Boondock Saints II: All Saints Day,2009,6.2,118,Action
300: Rise of an Empire,2014,6.2,102,Action
RoboCop,2014,6.2,117,Action
Jack Ryan: Shadow Recruit,2014,6.2,105,Action
The Karate Kid,2010,6.2,140,Action
Takers,2010,6.2,107,Action
The Eagle,2011,6.2,114,Action
The Warrior's Way,2010,6.2,100,Action
The Legend of Tarzan,2016,6.2,110,Action
Dracula Untold,2014,6.2,92,Action
Ong Bak 2,2008,6.2,98,Action
War,2007,6.2,103,Action
Rogue,2007,6.2,99,Action
Tower Heist,2011,6.2,104,Action
Hitman,2007,6.2,100,Action
Outlander,2008,6.2,115,Action
TMNT,2007,6.2,87,Animation
Knowing,2009,6.2,121,Action
Next,2007,6.2,96,Action
Resident Evil: Extinction,2007,6.2,94,Action
Feast,2005,6.2,95,Action
Zathura: A Space Adventure,2005,6.2,101,Action
Indiana Jones and the Kingdom of the Crystal Skull,2008,6.2,122,Action
After the Sunset,2004,6.2,97,Action
Walking Tall,2004,6.2,86,Action
Shanghai Knights,2003,6.2,114,Action
Austin Powers in Goldmember,2002,6.2,94,Action
Rush Hour 3,2007,6.2,91,Action
Johnny English,2003,6.2,89,Action
Reign of Fire,2002,6.2,101,Action
Kung Pow: Enter the Fist,2002,6.2,81,Action
Pearl Harbor,2001,6.2,183,Action
Gekijô-ban poketto monsutâ - Myûtsû no gyakushû,1998,6.2,96,Animation
Small Soldiers,1998,6.2,108,Action
Deep Impact,1998,6.2,120,Action
The Saint,1997,6.2,116,Action
Money Talks,1997,6.2,97,Action
The Devil's Own,1997,6.2,111,Action
Alien Resurrection,1997,6.2,109,Action
Yat goh ho yan,1997,6.2,101,Action
Eraser,1996,6.2,115,Action
Waterworld,1995,6.2,135,Action
Blown Away,1994,6.2,121,Action
Rising Sun,1993,6.2,125,Action
Loaded Weapon 1,1993,6.2,84,Action
Hard Target,1993,6.2,97,Action
Lionheart,1990,6.2,108,Action
Kindergarten Cop,1990,6.2,111,Action
Dick Tracy,1990,6.2,105,Action
The Dead Pool,1988,6.2,91,Action
The Toxic Avenger,1984,6.2,82,Action
Mad Max Beyond Thunderdome,1985,6.2,107,Action
The Cannonball Run,1981,6.2,95,Action
Moonraker,1979,6.2,126,Action
Death Race 2000,1975,6.2,80,Action
Sooryavanshi,2021,6.1,145,Action
The Lovebirds,2020,6.1,86,Action
Hitman's Wife's Bodyguard,2021,6.1,100,Action
Crawl,2019,6.1,87,Action
6 Underground,2019,6.1,128,Action
Tomiris,2019,6.1,156,Action
Dora and the Lost City of Gold,2019,6.1,102,Action
Blood Red Sky,2021,6.1,121,Action
Code 8,2019,6.1,98,Action
The Protégé,2021,6.1,109,Action
Hotel Artemis,2018,6.1,94,Action
The Girl in the Spider's Web,2018,6.1,115,Action
Ambulance,2022,6.1,136,Action
Jurassic World: Fallen Kingdom,2018,6.1,128,Action
Mile 22,2018,6.1,94,Action
Gringo,2018,6.1,111,Action
Jack Reacher: Never Go Back,2016,6.1,118,Action
American Ultra,2015,6.1,96,Action
Heist,2015,6.1,93,Action
Last Knights,2015,6.1,115,Action
The Huntsman: Winter's War,2016,6.1,114,Action
The Expendables 3,2014,6.1,126,Action
Rampage,2018,6.1,107,Action
San Andreas,2015,6.1,114,Action
Hit and Run,2012,6.1,100,Action
The Collection,2012,6.1,82,Action
Snow White and the Huntsman,2012,6.1,127,Action
Welcome to the Punch,2013,6.1,99,Action
Hobo with a Shotgun,2011,6.1,86,Action
30 Minutes or Less,2011,6.1,83,Action
Mortal Engines,2018,6.1,128,Action
I Am Number Four,2011,6.1,111,Action
"Tomorrow, When the War Began",2010,6.1,104,Action
Hansel & Gretel: Witch Hunters,2013,6.1,88,Action
Ride Along,2014,6.1,99,Action
The Lost City,2022,6.1,112,Action
Day Shift,2022,6.1,113,Action
Blitz,2011,6.1,97,Action
Broken City,2013,6.1,109,Action
Ironclad,2011,6.1,121,Action
Seeking Justice,2011,6.1,105,Action
Rambo: Last Blood,2019,6.1,89,Action
Crank: High Voltage,2009,6.1,96,Action
Justice League,2017,6.1,120,Action
Solomon Kane,2009,6.1,104,Action
The Sorcerer's Apprentice,2010,6.1,109,Action
Red State,2011,6.1,88,Action
Big Stan,2007,6.1,105,Action
Jumper,2008,6.1,88,Action
Push,2009,6.1,111,Action
The Sentinel,2006,6.1,108,Action
Flight of the Phoenix,2004,6.1,113,Action
Superman Returns,2006,6.1,154,Action
Sky Captain and the World of Tomorrow,2004,6.1,106,Action
Resident Evil: Apocalypse,2004,6.1,94,Action
Mortal Kombat,2021,6.1,110,Action
Undisputed,2002,6.1,96,Action
Die Another Day,2002,6.1,133,Action
Windtalkers,2002,6.1,134,Action
Antitrust,2001,6.1,108,Action
15 Minutes,2001,6.1,120,Action
Romeo Must Die,2000,6.1,115,Action
Mystery Men,1999,6.1,121,Action
Men in Black II,2002,6.1,88,Action
Vampires,1998,6.1,108,Action
Mission: Impossible II,2000,6.1,123,Action
Mercury Rising,1998,6.1,111,Action
Sphere,1998,6.1,134,Action
The Replacement Killers,1998,6.1,87,Action
The Postman,1997,6.1,177,Action
Murder at 1600,1997,6.1,107,Action
Deep Rising,1998,6.1,106,Action
Broken Arrow,1996,6.1,108,Action
Point of No Return,1993,6.1,109,Action
Universal Soldier,1992,6.1,102,Action
Days of Thunder,1990,6.1,107,Action
Red Heat,1988,6.1,104,Action
The Karate Kid Part II,1986,6.1,113,Action
Lifeforce,1985,6.1,101,Action
The Jewel of the Nile,1985,6.1,106,Action
Never Say Never Again,1983,6.1,134,Action
Krull,1983,6.1,116,Action
Conquest of the Planet of the Apes,1972,6.1,88,Action
Gunpowder Milkshake,2021,6.0,114,Action
Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,2020,6.0,109,Action
Project Power,2020,6.0,113,Action
The Spy Who Dumped Me,2018,6.0,117,Action
Don't Breathe 2,2021,6.0,98,Action
Captive State,2019,6.0,109,Action
The Promise,2016,6.0,133,Action
The Purge: Election Year,2016,6.0,108,Action
Godzilla: King of the Monsters,2019,6.0,132,Action
Those Who Wish Me Dead,2021,6.0,100,Action
The Lego Ninjago Movie,2017,6.0,101,Animation
Taken 3,2014,6.0,108,Action
The Machine,2013,6.0,91,Action
Chennai Express,2013,6.0,141,Action
Man of Tai Chi,2013,6.0,105,Action
Autómata,2014,6.0,109,Action
Honest Thief,2020,6.0,99,Action
Erased,2012,6.0,100,Action
Murder Mystery,2019,6.0,97,Action
Lockout,2012,6.0,95,Action
Exodus: Gods and Kings,2014,6.0,150,Action
Hercules,2014,6.0,98,Action
Immortals,2011,6.0,110,Action
The Tourist,2010,6.0,103,Action
Transporter 3,2008,6.0,104,Action
Thick as Thieves,2009,6.0,104,Action
Lightyear,2022,6.0,100,Animation
Unhinged,2020,6.0,90,Action
Sucker Punch,2011,6.0,110,Action
Valhalla Rising,2009,6.0,93,Action
Speed Racer,2008,6.0,135,Action
Carriers,2009,6.0,85,Action
CHIPS,2017,6.0,100,Action
The Tournament,2009,6.0,95,Action
The Fast and the Furious: Tokyo Drift,2006,6.0,104,Action
The Condemned,2007,6.0,114,Action
Miami Vice,2006,6.0,132,Action
Cowboys & Aliens,2011,6.0,119,Action
Van Helsing,2004,6.0,131,Action
Sahara,2005,6.0,124,Action
The Hunted,2003,6.0,94,Action
Jimmy Neutron: Boy Genius,2001,6.0,82,Animation
A Man Apart,2003,6.0,109,Action
S.W.A.T.,2003,6.0,117,Action
Shaft,2000,6.0,99,Action
Wrongfully Accused,1998,6.0,87,Action
The Big Hit,1998,6.0,91,Action
Soldier,1998,6.0,99,Action
The Peacemaker,1997,6.0,124,Action
G.I. Jane,1997,6.0,125,Action
Dante's Peak,1997,6.0,108,Action
First Knight,1995,6.0,134,Action
The Shadow,1994,6.0,108,Action
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,6.0,88,Action
Bird on a Wire,1990,6.0,110,Action
K-9,1989,6.0,101,Action
